periode;main_branch;branch;cif;norek;type;nama;pn_pengelola;balance;aval_balance;avg_balance;open_date
2025-01-15;KC Medan;10048;1000005430;1000000005430;Giro;Nasabah 05430;PN105493;70720000;136000000;136000000;2024-06-08
2025-01-15;KC Makassar;10832;1000005431;1000000005431;Tabungan;Nasabah 05431;PN107620;235410000;413000000;413000000;2021-01-25
2025-01-15;KC Surabaya;10324;1000005432;1000000005432;Giro;Nasabah 05432;PN104904;55659999;242000000;242000000;2022-03-13
2025-01-15;KC Medan;10041;1000005433;1000000005433;Tabungan;Nasabah 05433;PN106669;111600000;372000000;372000000;2021-08-07
2025-01-15;KC Jakarta;10613;1000005434;1000000005434;Tabungan;Nasabah 05434;PN103426;105059999;309000000;309000000;2020-07-24
2025-01-15;KC Surabaya;10276;1000005435;1000000005435;Deposito;Nasabah 05435;PN102958;214819999;467000000;467000000;2020-10-22
2025-01-15;KC Surabaya;10110;1000005436;1000000005436;Giro;Nasabah 05436;PN106674;159500000;319000000;319000000;2022-04-19
2025-01-15;KC Medan;10832;1000005437;1000000005437;Tabungan;Nasabah 05437;PN102478;111720000;399000000;399000000;2020-06-09
2025-01-15;KC Semarang;10212;1000005438;1000000005438;Deposito;Nasabah 05438;PN107965;185220000;343000000;343000000;2023-04-19
2025-01-15;KC Medan;10349;1000005439;1000000005439;Giro;Nasabah 05439;PN104652;211120000;364000000;364000000;2021-02-08
2025-01-15;KC Surabaya;10559;1000005440;1000000005440;Giro;Nasabah 05440;PN101948;28490000;77000000;77000000;2020-06-10
2025-01-15;KC Surabaya;10347;1000005441;1000000005441;Deposito;Nasabah 05441;PN105780;90800000;227000000;227000000;2022-05-19
2025-01-15;KC Jakarta;10315;1000005442;1000000005442;Deposito;Nasabah 05442;PN105642;126620000;487000000;487000000;2024-09-02
2025-01-15;KC Semarang;10182;1000005443;1000000005443;Deposito;Nasabah 05443;PN101122;19799999;90000000;90000000;2023-05-15
2025-01-15;KC Bandung;10687;1000005444;1000000005444;Tabungan;Nasabah 05444;PN105945;275720000;452000000;452000000;2024-05-09
2025-01-15;KC Bandung;10262;1000005445;1000000005445;Deposito;Nasabah 05445;PN105505;219639999;323000000;323000000;2023-04-04
2025-01-15;KC Makassar;10285;1000005446;1000000005446;Tabungan;Nasabah 05446;PN104293;180880000;238000000;238000000;2020-05-20
2025-01-15;KC Surabaya;10206;1000005447;1000000005447;Tabungan;Nasabah 05447;PN102032;59849999;285000000;285000000;2022-09-25
2025-01-15;KC Semarang;10309;1000005448;1000000005448;Deposito;Nasabah 05448;PN105418;108500000;155000000;155000000;2023-09-03
2025-01-15;KC Bandung;10137;1000005449;1000000005449;Deposito;Nasabah 05449;PN106131;151200000;378000000;378000000;2023-02-17
2025-01-15;KC Makassar;10293;1000005450;1000000005450;Deposito;Nasabah 05450;PN102810;174720000;224000000;224000000;2023-11-18
2025-01-15;KC Bandung;10069;1000005451;1000000005451;Deposito;Nasabah 05451;PN105319;121600000;320000000;320000000;2024-05-11
2025-01-15;KC Semarang;10800;1000005452;1000000005452;Giro;Nasabah 05452;PN108115;208320000;434000000;434000000;2024-03-03
2025-01-15;KC Makassar;10293;1000005453;1000000005453;Deposito;Nasabah 05453;PN106211;154800000;387000000;387000000;2023-02-23
2025-01-15;KC Jakarta;10170;1000005454;1000000005454;Giro;Nasabah 05454;PN106736;180310000;247000000;247000000;2023-09-23
2025-01-15;KC Bandung;10867;1000005455;1000000005455;Deposito;Nasabah 05455;PN100290;76500000;306000000;306000000;2020-02-13
2025-01-15;KC Medan;10440;1000005456;1000000005456;Deposito;Nasabah 05456;PN107802;25010000;61000000;61000000;2023-02-15
2025-01-15;KC Semarang;10478;1000005457;1000000005457;Giro;Nasabah 05457;PN104581;88920000;117000000;117000000;2022-08-13
2025-01-15;KC Jakarta;10671;1000005458;1000000005458;Giro;Nasabah 05458;PN108188;228479999;336000000;336000000;2024-08-19
2025-01-15;KC Bandung;10603;1000005459;1000000005459;Giro;Nasabah 05459;PN100713;140600000;185000000;185000000;2023-06-11
2025-01-15;KC Semarang;10694;1000005460;1000000005460;Giro;Nasabah 05460;PN106258;62530000;169000000;169000000;2023-02-17
2025-01-15;KC Bandung;10231;1000005461;1000000005461;Giro;Nasabah 05461;PN104035;180560000;296000000;296000000;2022-04-10
2025-01-15;KC Medan;10824;1000005462;1000000005462;Deposito;Nasabah 05462;PN103806;266400000;444000000;444000000;2021-10-26
2025-01-15;KC Jakarta;10520;1000005463;1000000005463;Giro;Nasabah 05463;PN103981;377720000;497000000;497000000;2022-10-13
2025-01-15;KC Surabaya;10050;1000005464;1000000005464;Tabungan;Nasabah 05464;PN100878;286700000;470000000;470000000;2024-11-27
2025-01-15;KC Bandung;10082;1000005465;1000000005465;Tabungan;Nasabah 05465;PN104999;31619999;93000000;93000000;2023-08-04
2025-01-15;KC Semarang;10438;1000005466;1000000005466;Tabungan;Nasabah 05466;PN108114;70139999;334000000;334000000;2021-02-04
2025-01-15;KC Bandung;10540;1000005467;1000000005467;Tabungan;Nasabah 05467;PN104809;192400000;260000000;260000000;2020-11-26
2025-01-15;KC Makassar;10506;1000005468;1000000005468;Giro;Nasabah 05468;PN105062;121800000;420000000;420000000;2020-02-09
2025-01-15;KC Makassar;10559;1000005469;1000000005469;Deposito;Nasabah 05469;PN100871;156520000;301000000;301000000;2023-05-09
2025-01-15;KC Bandung;10813;1000005470;1000000005470;Deposito;Nasabah 05470;PN106194;141180000;362000000;362000000;2020-11-03
2025-01-15;KC Semarang;10123;1000005471;1000000005471;Deposito;Nasabah 05471;PN100272;60450000;195000000;195000000;2022-02-23
2025-01-15;KC Semarang;10732;1000005472;1000000005472;Giro;Nasabah 05472;PN106125;37839999;86000000;86000000;2023-07-19
2025-01-15;KC Semarang;10512;1000005473;1000000005473;Tabungan;Nasabah 05473;PN106305;28519999;124000000;124000000;2022-02-26
2025-01-15;KC Surabaya;10726;1000005474;1000000005474;Deposito;Nasabah 05474;PN102285;46980000;174000000;174000000;2021-02-03
2025-01-15;KC Makassar;10691;1000005475;1000000005475;Tabungan;Nasabah 05475;PN107034;96720000;124000000;124000000;2021-03-12
2025-01-15;KC Jakarta;10502;1000005476;1000000005476;Tabungan;Nasabah 05476;PN100950;343360000;464000000;464000000;2022-10-11
2025-01-15;KC Bandung;10891;1000005477;1000000005477;Giro;Nasabah 05477;PN100419;162150000;235000000;235000000;2022-03-17
2025-01-15;KC Semarang;10062;1000005478;1000000005478;Tabungan;Nasabah 05478;PN102888;177500000;355000000;355000000;2020-11-22
2025-01-15;KC Makassar;10814;1000005479;1000000005479;Giro;Nasabah 05479;PN104415;63860000;206000000;206000000;2023-04-10
2025-01-15;KC Makassar;10585;1000005480;1000000005480;Giro;Nasabah 05480;PN104997;77500000;250000000;250000000;2023-05-08
2025-01-15;KC Surabaya;10611;1000005481;1000000005481;Tabungan;Nasabah 05481;PN102497;101920000;196000000;196000000;2021-02-19
2025-01-15;KC Makassar;10413;1000005482;1000000005482;Tabungan;Nasabah 05482;PN107149;119880000;444000000;444000000;2024-09-19
2025-01-15;KC Surabaya;10647;1000005483;1000000005483;Tabungan;Nasabah 05483;PN101821;197830000;271000000;271000000;2024-05-18
2025-01-15;KC Bandung;10275;1000005484;1000000005484;Tabungan;Nasabah 05484;PN108922;191200000;239000000;239000000;2023-06-20
2025-01-15;KC Jakarta;10381;1000005485;1000000005485;Deposito;Nasabah 05485;PN106012;136800000;228000000;228000000;2023-05-11
2025-01-15;KC Jakarta;10497;1000005486;1000000005486;Deposito;Nasabah 05486;PN104491;45209999;137000000;137000000;2021-07-10
2025-01-15;KC Bandung;10291;1000005487;1000000005487;Tabungan;Nasabah 05487;PN101802;80360000;287000000;287000000;2021-11-01
2025-01-15;KC Makassar;10458;1000005488;1000000005488;Giro;Nasabah 05488;PN108400;157810000;367000000;367000000;2020-04-27
2025-01-15;KC Bandung;10109;1000005489;1000000005489;Giro;Nasabah 05489;PN101015;58880000;92000000;92000000;2022-11-02
2025-01-15;KC Bandung;10754;1000005490;1000000005490;Deposito;Nasabah 05490;PN102895;384540000;493000000;493000000;2021-02-25
2025-01-15;KC Jakarta;10613;1000005491;1000000005491;Deposito;Nasabah 05491;PN107254;93340000;359000000;359000000;2023-02-09
2025-01-15;KC Surabaya;10603;1000005492;1000000005492;Deposito;Nasabah 05492;PN103396;119770000;413000000;413000000;2021-06-16
2025-01-15;KC Bandung;10163;1000005493;1000000005493;Giro;Nasabah 05493;PN107363;52439999;76000000;76000000;2021-04-05
2025-01-15;KC Surabaya;10599;1000005494;1000000005494;Tabungan;Nasabah 05494;PN100474;111900000;373000000;373000000;2022-04-01
2025-01-15;KC Semarang;10520;1000005495;1000000005495;Tabungan;Nasabah 05495;PN108602;36750000;147000000;147000000;2020-10-24
2025-01-15;KC Jakarta;10797;1000005496;1000000005496;Tabungan;Nasabah 05496;PN106633;62649999;179000000;179000000;2020-01-14
2025-01-15;KC Surabaya;10332;1000005497;1000000005497;Giro;Nasabah 05497;PN100247;190240000;328000000;328000000;2022-04-15
2025-01-15;KC Makassar;10117;1000005498;1000000005498;Giro;Nasabah 05498;PN104524;110950000;317000000;317000000;2024-07-09
2025-01-15;KC Makassar;10849;1000005499;1000000005499;Giro;Nasabah 05499;PN101410;112480000;148000000;148000000;2021-08-02
2025-01-15;KC Jakarta;10597;1000005500;1000000005500;Tabungan;Nasabah 05500;PN106352;83379999;379000000;379000000;2021-08-24
2025-01-15;KC Jakarta;10217;1000005501;1000000005501;Tabungan;Nasabah 05501;PN106883;104189999;151000000;151000000;2020-02-17
2025-01-15;KC Makassar;10303;1000005502;1000000005502;Tabungan;Nasabah 05502;PN108143;296400000;494000000;494000000;2021-04-25
2025-01-15;KC Surabaya;10890;1000005503;1000000005503;Giro;Nasabah 05503;PN107718;209250000;279000000;279000000;2023-07-07
2025-01-15;KC Medan;10369;1000005504;1000000005504;Giro;Nasabah 05504;PN107344;75039999;112000000;112000000;2023-08-05
2025-01-15;KC Makassar;10158;1000005505;1000000005505;Deposito;Nasabah 05505;PN106018;133760000;352000000;352000000;2023-09-19
2025-01-15;KC Makassar;10579;1000005506;1000000005506;Giro;Nasabah 05506;PN105886;63600000;212000000;212000000;2024-03-26
2025-01-15;KC Medan;10814;1000005507;1000000005507;Deposito;Nasabah 05507;PN106117;45120000;96000000;96000000;2020-05-01
2025-01-15;KC Jakarta;10549;1000005508;1000000005508;Tabungan;Nasabah 05508;PN100892;283790000;481000000;481000000;2021-05-21
2025-01-15;KC Makassar;10249;1000005509;1000000005509;Deposito;Nasabah 05509;PN105547;17159999;78000000;78000000;2020-09-24
2025-01-15;KC Bandung;10045;1000005510;1000000005510;Tabungan;Nasabah 05510;PN104315;44800000;128000000;128000000;2020-03-06
2025-01-15;KC Semarang;10422;1000005511;1000000005511;Deposito;Nasabah 05511;PN102708;217800000;396000000;396000000;2022-09-10
2025-01-15;KC Makassar;10217;1000005512;1000000005512;Giro;Nasabah 05512;PN107014;40330000;109000000;109000000;2023-11-09
2025-01-15;KC Surabaya;10343;1000005513;1000000005513;Giro;Nasabah 05513;PN103384;123000000;205000000;205000000;2024-08-03
2025-01-15;KC Bandung;10809;1000005514;1000000005514;Deposito;Nasabah 05514;PN100288;34860000;83000000;83000000;2024-09-03
2025-01-15;KC Bandung;10658;1000005515;1000000005515;Deposito;Nasabah 05515;PN106176;96000000;150000000;150000000;2024-03-18
2025-01-15;KC Bandung;10172;1000005516;1000000005516;Deposito;Nasabah 05516;PN102648;285840000;397000000;397000000;2023-05-06
2025-01-15;KC Medan;10742;1000005517;1000000005517;Deposito;Nasabah 05517;PN106771;103680000;216000000;216000000;2023-08-19
2025-01-15;KC Bandung;10430;1000005518;1000000005518;Giro;Nasabah 05518;PN102992;159800000;235000000;235000000;2023-06-20
2025-01-15;KC Medan;10236;1000005519;1000000005519;Giro;Nasabah 05519;PN103795;315240000;444000000;444000000;2020-01-03
2025-01-15;KC Makassar;10039;1000005520;1000000005520;Giro;Nasabah 05520;PN101857;167700000;390000000;390000000;2020-07-08
2025-01-15;KC Surabaya;10895;1000005521;1000000005521;Deposito;Nasabah 05521;PN108912;293250000;425000000;425000000;2022-03-03
2025-01-15;KC Semarang;10358;1000005522;1000000005522;Giro;Nasabah 05522;PN107160;15000000;50000000;50000000;2020-02-14
2025-01-15;KC Medan;10736;1000005523;1000000005523;Deposito;Nasabah 05523;PN102301;187440000;264000000;264000000;2021-11-17
2025-01-15;KC Semarang;10581;1000005524;1000000005524;Tabungan;Nasabah 05524;PN101551;130679999;297000000;297000000;2021-09-23
2025-01-15;KC Medan;10850;1000005525;1000000005525;Giro;Nasabah 05525;PN101183;320450000;493000000;493000000;2022-08-09
2025-01-15;KC Semarang;10587;1000005526;1000000005526;Giro;Nasabah 05526;PN105029;102149999;227000000;227000000;2023-11-06
2025-01-15;KC Makassar;10443;1000005527;1000000005527;Tabungan;Nasabah 05527;PN102245;131849999;293000000;293000000;2021-07-24
2025-01-15;KC Medan;10507;1000005528;1000000005528;Giro;Nasabah 05528;PN108179;43200000;80000000;80000000;2023-08-22
2025-01-15;KC Bandung;10425;1000005529;1000000005529;Giro;Nasabah 05529;PN104231;109200000;168000000;168000000;2023-10-20
2025-01-15;KC Jakarta;10282;1000005530;1000000005530;Deposito;Nasabah 05530;PN108013;130680000;484000000;484000000;2024-03-19
2025-01-15;KC Bandung;10356;1000005531;1000000005531;Tabungan;Nasabah 05531;PN103616;95399999;212000000;212000000;2023-03-22
2025-01-15;KC Semarang;10348;1000005532;1000000005532;Tabungan;Nasabah 05532;PN100923;152750000;235000000;235000000;2023-10-01
2025-01-15;KC Medan;10203;1000005533;1000000005533;Deposito;Nasabah 05533;PN106668;104000000;160000000;160000000;2022-05-08
2025-01-15;KC Surabaya;10265;1000005534;1000000005534;Deposito;Nasabah 05534;PN100226;44999999;100000000;100000000;2021-09-13
2025-01-15;KC Jakarta;10400;1000005535;1000000005535;Tabungan;Nasabah 05535;PN103324;210210000;273000000;273000000;2021-04-12
2025-01-15;KC Medan;10797;1000005536;1000000005536;Giro;Nasabah 05536;PN102756;187500000;375000000;375000000;2022-08-06
2025-01-15;KC Surabaya;10584;1000005537;1000000005537;Tabungan;Nasabah 05537;PN100411;199680000;312000000;312000000;2023-10-01
2025-01-15;KC Semarang;10889;1000005538;1000000005538;Tabungan;Nasabah 05538;PN104957;108000000;216000000;216000000;2022-02-09
2025-01-15;KC Surabaya;10358;1000005539;1000000005539;Giro;Nasabah 05539;PN105674;276190000;389000000;389000000;2023-08-01
2025-01-15;KC Makassar;10100;1000005540;1000000005540;Giro;Nasabah 05540;PN100845;59000000;236000000;236000000;2023-07-25
2025-01-15;KC Makassar;10686;1000005541;1000000005541;Deposito;Nasabah 05541;PN102953;53010000;171000000;171000000;2021-01-01
2025-01-15;KC Makassar;10706;1000005542;1000000005542;Tabungan;Nasabah 05542;PN104431;16200000;60000000;60000000;2022-02-25
2025-01-15;KC Jakarta;10036;1000005543;1000000005543;Deposito;Nasabah 05543;PN106703;43460000;106000000;106000000;2023-07-20
2025-01-15;KC Semarang;10853;1000005544;1000000005544;Tabungan;Nasabah 05544;PN104974;97440000;168000000;168000000;2023-10-26
2025-01-15;KC Surabaya;10886;1000005545;1000000005545;Giro;Nasabah 05545;PN104588;209960000;362000000;362000000;2024-02-02
2025-01-15;KC Surabaya;10732;1000005546;1000000005546;Giro;Nasabah 05546;PN102011;85960000;307000000;307000000;2021-07-18
2025-01-15;KC Semarang;10625;1000005547;1000000005547;Deposito;Nasabah 05547;PN105648;37050000;95000000;95000000;2022-09-12
2025-01-15;KC Surabaya;10591;1000005548;1000000005548;Tabungan;Nasabah 05548;PN106735;209790000;333000000;333000000;2023-03-02
2025-01-15;KC Semarang;10126;1000005549;1000000005549;Tabungan;Nasabah 05549;PN101398;34100000;55000000;55000000;2020-10-26
2025-01-15;KC Jakarta;10471;1000005550;1000000005550;Tabungan;Nasabah 05550;PN102985;277500000;370000000;370000000;2023-04-15
2025-01-15;KC Jakarta;10071;1000005551;1000000005551;Tabungan;Nasabah 05551;PN105660;192599999;428000000;428000000;2022-08-03
2025-01-15;KC Medan;10773;1000005552;1000000005552;Deposito;Nasabah 05552;PN104903;42920000;116000000;116000000;2020-05-07
2025-01-15;KC Surabaya;10332;1000005553;1000000005553;Deposito;Nasabah 05553;PN103216;91440000;254000000;254000000;2024-03-04
2025-01-15;KC Bandung;10184;1000005554;1000000005554;Tabungan;Nasabah 05554;PN101290;168519999;383000000;383000000;2022-11-12
2025-01-15;KC Bandung;10555;1000005555;1000000005555;Tabungan;Nasabah 05555;PN106492;337260000;462000000;462000000;2022-08-05
2025-01-15;KC Surabaya;10067;1000005556;1000000005556;Deposito;Nasabah 05556;PN107794;75039999;112000000;112000000;2021-03-13
2025-01-15;KC Surabaya;10212;1000005557;1000000005557;Deposito;Nasabah 05557;PN101710;125320000;241000000;241000000;2023-08-04
2025-01-15;KC Surabaya;10382;1000005558;1000000005558;Tabungan;Nasabah 05558;PN100832;48510000;63000000;63000000;2020-04-12
2025-01-15;KC Medan;10689;1000005559;1000000005559;Tabungan;Nasabah 05559;PN106734;208200000;347000000;347000000;2020-05-14
2025-01-15;KC Jakarta;10610;1000005560;1000000005560;Tabungan;Nasabah 05560;PN107186;67340000;259000000;259000000;2023-10-27
2025-01-15;KC Jakarta;10513;1000005561;1000000005561;Giro;Nasabah 05561;PN106905;136950000;249000000;249000000;2021-09-02
2025-01-15;KC Medan;10223;1000005562;1000000005562;Tabungan;Nasabah 05562;PN107486;89180000;182000000;182000000;2022-07-15
2025-01-15;KC Semarang;10323;1000005563;1000000005563;Deposito;Nasabah 05563;PN106836;267910000;367000000;367000000;2023-03-12
2025-01-15;KC Makassar;10233;1000005564;1000000005564;Giro;Nasabah 05564;PN104089;291720000;429000000;429000000;2022-01-10
2025-01-15;KC Bandung;10401;1000005565;1000000005565;Deposito;Nasabah 05565;PN106275;58580000;101000000;101000000;2021-01-20
2025-01-15;KC Makassar;10281;1000005566;1000000005566;Deposito;Nasabah 05566;PN101554;99539999;474000000;474000000;2023-02-11
2025-01-15;KC Bandung;10084;1000005567;1000000005567;Giro;Nasabah 05567;PN101747;51450000;147000000;147000000;2023-08-26
2025-01-15;KC Surabaya;10482;1000005568;1000000005568;Tabungan;Nasabah 05568;PN104457;78880000;272000000;272000000;2020-11-02
2025-01-15;KC Surabaya;10213;1000005569;1000000005569;Deposito;Nasabah 05569;PN104645;108360000;252000000;252000000;2020-06-15
2025-01-15;KC Jakarta;10869;1000005570;1000000005570;Deposito;Nasabah 05570;PN101195;227699999;330000000;330000000;2024-01-20
2025-01-15;KC Bandung;10001;1000005571;1000000005571;Giro;Nasabah 05571;PN100542;363440000;472000000;472000000;2024-09-20
2025-01-15;KC Makassar;10329;1000005572;1000000005572;Tabungan;Nasabah 05572;PN106341;135700000;295000000;295000000;2024-07-13
2025-01-15;KC Bandung;10784;1000005573;1000000005573;Giro;Nasabah 05573;PN102086;193550000;395000000;395000000;2022-06-19
2025-01-15;KC Bandung;10466;1000005574;1000000005574;Giro;Nasabah 05574;PN106730;44840000;118000000;118000000;2022-11-05
2025-01-15;KC Semarang;10140;1000005575;1000000005575;Deposito;Nasabah 05575;PN101081;100800000;360000000;360000000;2021-11-18
2025-01-15;KC Surabaya;10586;1000005576;1000000005576;Giro;Nasabah 05576;PN100807;16080000;67000000;67000000;2023-04-09
2025-01-15;KC Medan;10799;1000005577;1000000005577;Tabungan;Nasabah 05577;PN108665;106260000;253000000;253000000;2021-10-05
2025-01-15;KC Jakarta;10733;1000005578;1000000005578;Tabungan;Nasabah 05578;PN103124;175760000;338000000;338000000;2020-02-26
2025-01-15;KC Surabaya;10539;1000005579;1000000005579;Tabungan;Nasabah 05579;PN108863;57859999;263000000;263000000;2024-09-27
2025-01-15;KC Medan;10318;1000005580;1000000005580;Giro;Nasabah 05580;PN100643;120960000;216000000;216000000;2024-08-09
2025-01-15;KC Medan;10540;1000005581;1000000005581;Giro;Nasabah 05581;PN100331;101640000;242000000;242000000;2020-06-06
2025-01-15;KC Makassar;10735;1000005582;1000000005582;Giro;Nasabah 05582;PN107821;32640000;51000000;51000000;2022-08-07
